order_id,order_date,product_category,sub_category,product_name,region,customer_segment,sales,profit,quantity,discount
O401911,2024-10-23,Furniture,Tables,Tables Lite,Atlantic,Home Office,1470.55,-7.03,7,0.3
O401912,2024-08-07,Office Supplies,Storage,Storage Plus,East,Consumer,388.58,78.73,4,0.05
O401913,2024-11-30,Office Supplies,Appliances,Appliances Plus,Central,Corporate,293.58,55.08,2,0.0
O401914,2024-02-13,Office Supplies,Paper,Paper Plus,West,Consumer,170.87,27.94,2,0.0
O401915,2023-05-11,Furniture,Tables,Tables Plus,Atlantic,Corporate,212.76,3.32,1,0.05
O401916,2024-07-05,Furniture,Furnishings,Furnishings Pro,East,Corporate,1384.64,139.83,4,0.05
O401917,2023-06-23,Office Supplies,Storage,Storage Pro,West,Consumer,321.75,71.21,2,0.05
O401918,2024-05-18,Office Supplies,Storage,Storage Lite,Central,Consumer,360.33,73.11,3,0.0
O401919,2023-05-01,Technology,Accessories,Accessories Pro,East,Corporate,2741.36,470.24,4,0.1
O401920,2023-02-01,Furniture,Bookcases,Bookcases Pro,West,Consumer,1336.5,-47.74,7,0.3
O401921,2023-12-23,Office Supplies,Appliances,Appliances Standard,East,Corporate,1039.84,224.31,7,0.0
O401922,2024-04-18,Furniture,Furnishings,Furnishings Plus,East,Consumer,294.97,-7.94,1,0.15
O401923,2023-05-05,Furniture,Bookcases,Bookcases Max,West,Corporate,818.43,80.07,3,0.0
O401924,2024-09-19,Furniture,Furnishings,Furnishings Lite,Central,Consumer,814.12,94.47,2,0.1
O401925,2024-06-04,Technology,Machines,Machines Plus,West,Corporate,693.89,104.0,3,0.2
O401926,2024-10-02,Technology,Copiers,Copiers Max,West,Consumer,763.76,111.12,7,0.05
O401927,2023-10-18,Furniture,Bookcases,Bookcases Standard,West,Corporate,755.6,66.76,3,0.15
O401928,2024-06-11,Office Supplies,Paper,Paper Lite,East,Corporate,546.06,158.75,5,0.0
O401929,2025-02-10,Office Supplies,Storage,Storage Max,West,Consumer,938.44,139.01,6,0.05
O401930,2023-05-26,Technology,Machines,Machines Lite,West,Corporate,472.57,92.56,2,0.0
O401931,2024-10-15,Furniture,Bookcases,Bookcases Lite,West,Home Office,1393.92,145.69,4,0.05
O401932,2024-05-18,Office Supplies,Storage,Storage Max,Atlantic,Consumer,780.39,194.12,6,0.05
O401933,2024-08-02,Technology,Copiers,Copiers Lite,West,Corporate,1192.0,75.39,3,0.15
O401934,2024-05-15,Office Supplies,Storage,Storage Max,West,Consumer,778.29,164.05,5,0.05
O401935,2024-07-04,Office Supplies,Storage,Storage Lite,Central,Corporate,202.33,26.72,2,0.15
O401936,2024-09-15,Office Supplies,Binders,Binders Standard,East,Home Office,812.57,175.72,7,0.05
O401937,2023-02-01,Office Supplies,Binders,Binders Plus,West,Corporate,138.91,39.04,1,0.0
O401938,2023-01-26,Office Supplies,Binders,Binders Max,Atlantic,Consumer,520.73,126.99,5,0.1
O401939,2023-03-08,Office Supplies,Appliances,Appliances Plus,Central,Consumer,397.92,92.12,7,0.1
O401940,2025-01-13,Technology,Machines,Machines Standard,East,Corporate,287.73,8.77,1,0.2
O401941,2023-12-12,Office Supplies,Paper,Paper Max,East,Consumer,371.02,45.02,4,0.15
O401942,2025-03-04,Technology,Phones,Phones Lite,Central,Corporate,2125.16,383.2,7,0.1
O401943,2025-01-01,Furniture,Chairs,Chairs Pro,West,Corporate,192.96,0.05,1,0.3
O401944,2023-10-03,Furniture,Tables,Tables Lite,Atlantic,Corporate,939.04,76.87,3,0.05
O401945,2023-03-17,Office Supplies,Storage,Storage Pro,West,Consumer,531.62,12.85,7,0.3
O401946,2024-11-05,Office Supplies,Paper,Paper Max,East,Corporate,148.07,-0.05,1,0.05
O401947,2023-12-03,Office Supplies,Storage,Storage Lite,West,Consumer,1095.66,153.71,7,0.0
O401948,2023-08-27,Technology,Phones,Phones Max,Central,Consumer,400.82,56.01,6,0.05
O401949,2024-09-27,Office Supplies,Storage,Storage Standard,Atlantic,Corporate,107.65,16.74,2,0.1
O401950,2024-01-21,Office Supplies,Paper,Paper Standard,Central,Corporate,36.1,7.78,2,0.05
O401951,2023-09-13,Furniture,Furnishings,Furnishings Pro,West,Consumer,840.87,126.2,3,0.0
O401952,2023-11-14,Technology,Machines,Machines Plus,Central,Home Office,1408.31,377.36,4,0.05
O401953,2025-01-13,Furniture,Tables,Tables Standard,Atlantic,Consumer,2056.2,64.79,7,0.1
O401954,2023-08-30,Technology,Machines,Machines Plus,West,Consumer,2936.79,95.27,6,0.1
O401955,2025-01-17,Office Supplies,Appliances,Appliances Pro,West,Consumer,82.74,1.95,1,0.3
O401956,2024-04-16,Technology,Phones,Phones Lite,East,Consumer,1159.81,132.03,5,0.3
O401957,2023-02-15,Furniture,Bookcases,Bookcases Plus,Central,Consumer,835.74,59.04,3,0.1
O401958,2023-04-01,Office Supplies,Storage,Storage Plus,West,Corporate,357.32,78.83,4,0.1
O401959,2024-05-08,Furniture,Tables,Tables Lite,West,Corporate,509.01,8.58,4,0.15
O401960,2023-04-20,Office Supplies,Appliances,Appliances Max,East,Consumer,680.97,81.67,5,0.15
O401961,2023-04-27,Technology,Copiers,Copiers Pro,Central,Consumer,2460.3,47.46,6,0.15
O401962,2024-01-06,Furniture,Furnishings,Furnishings Plus,West,Consumer,794.25,22.61,2,0.15
O401963,2023-12-19,Office Supplies,Binders,Binders Standard,Central,Consumer,193.93,37.92,3,0.05
O401964,2025-01-23,Furniture,Furnishings,Furnishings Lite,Central,Corporate,107.84,6.83,1,0.2
O401965,2024-12-19,Furniture,Furnishings,Furnishings Plus,West,Corporate,562.81,55.19,3,0.1
O401966,2025-01-13,Office Supplies,Appliances,Appliances Lite,East,Corporate,957.26,305.71,7,0.0
O401967,2023-02-28,Furniture,Tables,Tables Plus,East,Consumer,2177.26,135.66,6,0.1
O401968,2024-10-04,Office Supplies,Appliances,Appliances Lite,Central,Consumer,627.11,129.89,5,0.05
O401969,2025-01-19,Office Supplies,Binders,Binders Plus,Central,Corporate,756.19,165.77,6,0.0
O401970,2024-05-04,Technology,Phones,Phones Pro,Central,Corporate,1964.22,187.08,4,0.1
O401971,2025-03-06,Office Supplies,Storage,Storage Plus,East,Consumer,90.63,17.26,1,0.1
O401972,2024-10-04,Office Supplies,Appliances,Appliances Standard,West,Consumer,575.3,32.34,5,0.3
O401973,2024-06-20,Office Supplies,Binders,Binders Max,East,Home Office,142.36,21.8,1,0.3
O401974,2023-11-21,Office Supplies,Paper,Paper Plus,East,Consumer,143.19,22.27,2,0.05
O401975,2023-10-13,Office Supplies,Binders,Binders Plus,Central,Home Office,546.65,110.97,5,0.0
O401976,2023-11-13,Furniture,Chairs,Chairs Plus,Atlantic,Corporate,1114.42,64.43,7,0.0
O401977,2023-07-20,Office Supplies,Binders,Binders Standard,East,Consumer,166.87,14.5,3,0.3
O401978,2024-04-07,Office Supplies,Appliances,Appliances Standard,Central,Consumer,388.99,50.03,3,0.05
O401979,2023-12-13,Office Supplies,Appliances,Appliances Max,West,Home Office,233.72,45.48,5,0.05
O401980,2023-08-26,Technology,Copiers,Copiers Lite,East,Consumer,824.58,59.0,3,0.1
O401981,2023-05-24,Technology,Phones,Phones Pro,Central,Consumer,1149.77,150.41,2,0.0
O401982,2024-02-17,Office Supplies,Storage,Storage Standard,Central,Consumer,232.89,30.68,2,0.1
O401983,2023-01-17,Office Supplies,Storage,Storage Plus,Atlantic,Consumer,730.83,114.36,6,0.2
O401984,2023-10-26,Technology,Machines,Machines Pro,Atlantic,Corporate,976.85,97.95,5,0.15
O401985,2023-02-20,Furniture,Tables,Tables Pro,East,Consumer,904.44,80.37,3,0.05
O401986,2023-09-26,Office Supplies,Binders,Binders Plus,Atlantic,Corporate,1394.7,346.06,7,0.0
O401987,2024-06-14,Office Supplies,Appliances,Appliances Plus,Central,Corporate,276.6,51.72,3,0.0
O401988,2024-05-25,Furniture,Furnishings,Furnishings Plus,East,Consumer,1285.25,27.91,5,0.0
O401989,2023-01-17,Office Supplies,Appliances,Appliances Pro,West,Corporate,274.42,38.43,2,0.05
O401990,2024-07-20,Furniture,Bookcases,Bookcases Plus,Atlantic,Consumer,1486.58,157.14,7,0.0
O401991,2023-08-30,Furniture,Furnishings,Furnishings Pro,Atlantic,Corporate,698.08,47.16,2,0.1
O401992,2024-01-16,Office Supplies,Binders,Binders Plus,East,Consumer,169.25,37.73,4,0.05
O401993,2024-06-25,Technology,Accessories,Accessories Pro,East,Corporate,285.44,35.03,5,0.1
O401994,2023-01-30,Furniture,Tables,Tables Lite,West,Home Office,1307.64,190.71,4,0.05
O401995,2023-05-20,Technology,Accessories,Accessories Pro,West,Corporate,1310.84,226.88,5,0.05
O401996,2023-05-13,Technology,Phones,Phones Plus,Central,Consumer,1717.86,59.43,6,0.15
O401997,2023-09-23,Furniture,Furnishings,Furnishings Pro,East,Consumer,2430.69,-17.9,6,0.0
O401998,2023-01-13,Office Supplies,Paper,Paper Standard,East,Home Office,394.79,47.23,3,0.1
O401999,2023-01-26,Furniture,Chairs,Chairs Max,East,Home Office,795.77,61.19,5,0.1
O402000,2024-02-14,Office Supplies,Binders,Binders Max,Central,Corporate,510.58,96.27,4,0.1
O402001,2023-03-31,Technology,Phones,Phones Plus,Central,Consumer,902.08,67.41,3,0.2
O402002,2023-12-15,Office Supplies,Storage,Storage Lite,Atlantic,Consumer,467.56,70.61,4,0.15
O402003,2023-06-30,Office Supplies,Appliances,Appliances Standard,East,Home Office,607.68,128.24,6,0.15
O402004,2025-03-07,Office Supplies,Binders,Binders Pro,East,Consumer,227.42,27.45,5,0.2
O402005,2023-04-11,Furniture,Chairs,Chairs Lite,West,Corporate,186.1,6.98,1,0.2
O402006,2024-01-20,Furniture,Furnishings,Furnishings Plus,Atlantic,Consumer,41.04,5.12,1,0.15
O402007,2024-01-13,Technology,Accessories,Accessories Max,Atlantic,Corporate,2012.49,79.36,5,0.1
O402008,2024-08-13,Technology,Phones,Phones Lite,East,Consumer,1530.7,253.31,4,0.2
O402009,2023-04-12,Office Supplies,Binders,Binders Pro,West,Consumer,343.57,23.03,4,0.05
O402010,2025-02-10,Office Supplies,Storage,Storage Standard,Central,Consumer,483.59,13.88,6,0.3
O402011,2023-09-02,Technology,Phones,Phones Standard,Central,Home Office,553.62,84.17,2,0.0
O402012,2023-01-28,Office Supplies,Paper,Paper Lite,Central,Corporate,345.54,47.8,2,0.0
O402013,2024-08-01,Office Supplies,Appliances,Appliances Lite,West,Corporate,329.95,69.87,5,0.0
O402014,2024-03-09,Furniture,Tables,Tables Standard,Atlantic,Home Office,1408.89,59.79,6,0.15
O402015,2024-06-07,Office Supplies,Binders,Binders Max,East,Consumer,435.39,101.01,7,0.05
O402016,2024-12-30,Office Supplies,Appliances,Appliances Lite,Central,Home Office,772.68,139.38,7,0.15
O402017,2023-11-03,Office Supplies,Paper,Paper Standard,West,Consumer,441.73,78.93,3,0.1
O402018,2024-12-27,Office Supplies,Paper,Paper Max,West,Consumer,62.34,15.64,2,0.05
O402019,2025-01-14,Office Supplies,Paper,Paper Standard,West,Consumer,589.88,89.81,5,0.2
O402020,2024-03-14,Furniture,Furnishings,Furnishings Standard,East,Home Office,925.34,72.87,2,0.05
O402021,2024-09-21,Office Supplies,Paper,Paper Lite,Atlantic,Corporate,451.5,79.44,4,0.1
O402022,2023-01-28,Office Supplies,Paper,Paper Pro,Central,Consumer,219.98,19.41,3,0.2
O402023,2024-04-30,Technology,Machines,Machines Plus,Atlantic,Home Office,1243.21,147.6,3,0.0
O402024,2023-03-06,Furniture,Tables,Tables Max,Central,Corporate,1667.82,194.13,7,0.05
O402025,2023-12-16,Office Supplies,Storage,Storage Standard,West,Corporate,607.5,88.12,3,0.0
O402026,2024-08-22,Furniture,Chairs,Chairs Standard,Central,Corporate,2163.22,131.15,6,0.1
O402027,2023-02-18,Furniture,Bookcases,Bookcases Pro,Central,Consumer,693.09,-48.45,2,0.15
O402028,2023-11-22,Office Supplies,Paper,Paper Max,Atlantic,Consumer,631.54,141.18,3,0.0
O402029,2023-11-27,Office Supplies,Storage,Storage Standard,East,Corporate,352.94,64.82,2,0.0
O402030,2023-07-10,Technology,Accessories,Accessories Max,West,Consumer,2050.99,273.62,6,0.15
O402031,2024-03-12,Furniture,Chairs,Chairs Plus,Central,Corporate,1595.03,54.03,6,0.15
O402032,2024-10-08,Furniture,Furnishings,Furnishings Lite,Central,Corporate,537.73,47.65,1,0.05
O402033,2025-03-03,Technology,Accessories,Accessories Max,East,Corporate,887.28,139.84,3,0.05
O402034,2024-12-25,Technology,Copiers,Copiers Standard,West,Home Office,2625.23,326.65,7,0.05
O402035,2025-01-31,Office Supplies,Appliances,Appliances Plus,East,Consumer,309.83,59.39,4,0.0
O402036,2023-06-12,Office Supplies,Paper,Paper Lite,Atlantic,Consumer,78.54,11.13,2,0.1
O402037,2023-03-31,Office Supplies,Appliances,Appliances Standard,East,Consumer,149.49,24.48,2,0.1
O402038,2023-05-27,Office Supplies,Paper,Paper Standard,Central,Consumer,268.4,24.73,4,0.2
O402039,2025-02-22,Office Supplies,Binders,Binders Lite,West,Consumer,168.74,32.49,2,0.1
O402040,2023-06-24,Technology,Machines,Machines Lite,East,Consumer,2040.01,186.69,4,0.0
O402041,2024-08-26,Furniture,Furnishings,Furnishings Pro,East,Consumer,1466.37,29.39,5,0.05
O402042,2023-11-21,Technology,Copiers,Copiers Max,West,Consumer,1933.3,385.56,4,0.15
O402043,2024-06-29,Office Supplies,Appliances,Appliances Pro,East,Home Office,568.53,84.31,5,0.1
O402044,2024-08-25,Office Supplies,Storage,Storage Plus,Central,Consumer,108.39,10.22,1,0.15
O402045,2024-12-23,Technology,Machines,Machines Standard,East,Consumer,1433.25,220.33,4,0.05
O402046,2023-03-11,Furniture,Chairs,Chairs Pro,West,Corporate,521.25,82.54,1,0.0
O402047,2023-09-18,Furniture,Furnishings,Furnishings Standard,Central,Consumer,1056.25,54.98,5,0.2
O402048,2023-04-05,Technology,Phones,Phones Standard,East,Corporate,2108.06,247.89,4,0.05
O402049,2023-11-16,Office Supplies,Appliances,Appliances Pro,East,Corporate,351.74,68.37,5,0.0
O402050,2023-10-19,Furniture,Furnishings,Furnishings Standard,Central,Corporate,765.68,40.82,3,0.1
O402051,2024-11-27,Furniture,Chairs,Chairs Max,East,Consumer,897.3,54.35,2,0.15
O402052,2024-07-16,Office Supplies,Storage,Storage Max,East,Consumer,706.67,139.41,5,0.05
O402053,2023-03-25,Technology,Accessories,Accessories Max,West,Home Office,192.82,16.23,1,0.1
O402054,2023-12-23,Furniture,Tables,Tables Plus,East,Home Office,752.56,52.32,4,0.05
O402055,2024-07-21,Office Supplies,Appliances,Appliances Plus,West,Corporate,318.39,41.94,2,0.15
O402056,2024-08-15,Furniture,Tables,Tables Max,Atlantic,Consumer,814.94,97.06,3,0.15
O402057,2024-10-09,Office Supplies,Storage,Storage Standard,West,Consumer,368.7,50.19,4,0.15
O402058,2023-06-29,Furniture,Tables,Tables Max,Central,Corporate,901.9,257.43,4,0.0
O402059,2024-12-09,Technology,Copiers,Copiers Pro,Central,Consumer,672.01,78.32,2,0.1
O402060,2024-12-23,Technology,Accessories,Accessories Plus,East,Home Office,533.67,11.12,1,0.15
O402061,2023-06-25,Office Supplies,Paper,Paper Pro,West,Home Office,362.4,86.09,4,0.0
O402062,2024-06-12,Technology,Copiers,Copiers Max,West,Consumer,663.01,154.06,2,0.0
O402063,2024-06-27,Office Supplies,Binders,Binders Lite,West,Consumer,116.14,16.7,1,0.2
O402064,2024-12-04,Technology,Machines,Machines Standard,Atlantic,Consumer,1282.39,115.2,6,0.2
O402065,2023-03-10,Office Supplies,Appliances,Appliances Standard,West,Consumer,226.05,11.53,4,0.3
O402066,2023-07-05,Office Supplies,Storage,Storage Pro,East,Consumer,108.24,16.86,1,0.1
O402067,2024-11-19,Technology,Accessories,Accessories Plus,West,Corporate,1273.83,81.05,3,0.0
O402068,2023-01-29,Office Supplies,Binders,Binders Plus,Central,Consumer,86.01,22.62,1,0.0
O402069,2024-01-21,Office Supplies,Storage,Storage Pro,East,Consumer,832.25,104.9,7,0.15
O402070,2023-08-23,Office Supplies,Paper,Paper Max,East,Consumer,439.25,88.87,4,0.15
O402071,2024-05-14,Office Supplies,Binders,Binders Standard,West,Consumer,246.8,41.55,7,0.05
O402072,2024-01-14,Technology,Accessories,Accessories Pro,Atlantic,Consumer,1523.99,232.14,3,0.05
O402073,2024-11-12,Office Supplies,Appliances,Appliances Standard,East,Home Office,538.04,98.17,7,0.2
O402074,2023-03-03,Furniture,Chairs,Chairs Pro,West,Consumer,2782.2,519.7,7,0.0
O402075,2024-02-09,Furniture,Tables,Tables Plus,Central,Corporate,2678.23,434.04,5,0.0
O402076,2024-02-19,Furniture,Tables,Tables Pro,Central,Consumer,635.71,-78.55,3,0.3
O402077,2024-02-11,Furniture,Furnishings,Furnishings Plus,East,Corporate,1512.21,9.3,7,0.1
O402078,2023-03-03,Furniture,Tables,Tables Standard,Atlantic,Consumer,1953.3,156.37,5,0.15
O402079,2024-01-07,Technology,Accessories,Accessories Max,West,Consumer,415.31,-2.04,2,0.3
O402080,2024-12-05,Office Supplies,Paper,Paper Plus,Atlantic,Consumer,169.56,25.21,1,0.15
O402081,2024-04-25,Furniture,Furnishings,Furnishings Plus,Atlantic,Corporate,986.88,103.99,4,0.05
O402082,2023-03-29,Furniture,Tables,Tables Plus,East,Consumer,435.56,36.07,2,0.1
O402083,2024-07-27,Office Supplies,Paper,Paper Pro,East,Consumer,1184.58,138.85,6,0.1
O402084,2025-01-12,Office Supplies,Paper,Paper Plus,West,Corporate,432.79,74.07,4,0.2
O402085,2024-10-06,Office Supplies,Appliances,Appliances Lite,West,Corporate,752.49,145.82,4,0.0
O402086,2023-03-16,Technology,Copiers,Copiers Pro,East,Consumer,707.45,95.15,2,0.15
O402087,2023-01-24,Office Supplies,Storage,Storage Max,Atlantic,Consumer,185.46,20.33,2,0.2
O402088,2023-05-22,Technology,Phones,Phones Max,West,Corporate,10.0,2.51,2,0.05
O402089,2023-10-06,Furniture,Chairs,Chairs Pro,East,Consumer,1784.02,209.49,5,0.15
O402090,2025-01-10,Office Supplies,Binders,Binders Plus,West,Consumer,817.08,266.84,6,0.0
O402091,2023-12-13,Technology,Accessories,Accessories Plus,West,Consumer,2824.96,741.95,7,0.0
O402092,2025-02-15,Technology,Machines,Machines Lite,East,Corporate,2535.05,439.29,5,0.0
O402093,2023-03-20,Furniture,Furnishings,Furnishings Standard,Atlantic,Home Office,1130.96,48.97,4,0.1
O402094,2024-09-01,Furniture,Furnishings,Furnishings Plus,West,Corporate,1038.21,65.64,5,0.0
O402095,2024-08-24,Furniture,Bookcases,Bookcases Max,West,Corporate,628.82,52.39,2,0.1
O402096,2025-02-06,Office Supplies,Storage,Storage Standard,West,Corporate,744.74,146.13,7,0.05
O402097,2024-02-23,Office Supplies,Paper,Paper Plus,East,Consumer,151.12,32.92,1,0.0
O402098,2024-04-29,Office Supplies,Storage,Storage Plus,East,Home Office,757.6,135.27,7,0.0
O402099,2023-01-02,Technology,Phones,Phones Max,West,Consumer,298.44,36.72,1,0.15
O402100,2024-12-06,Office Supplies,Binders,Binders Pro,West,Corporate,646.01,113.64,7,0.05
O402101,2024-05-20,Office Supplies,Appliances,Appliances Plus,East,Consumer,422.65,51.09,6,0.15
O402102,2024-07-14,Technology,Accessories,Accessories Max,West,Corporate,875.12,99.06,3,0.15
O402103,2023-09-29,Furniture,Bookcases,Bookcases Plus,Central,Home Office,1213.33,49.88,4,0.15
O402104,2023-03-04,Technology,Machines,Machines Lite,Central,Home Office,836.45,49.09,3,0.1
O402105,2024-08-04,Technology,Copiers,Copiers Standard,East,Home Office,420.26,27.58,2,0.15
O402106,2024-08-09,Technology,Machines,Machines Standard,East,Home Office,1447.31,226.69,3,0.1
O402107,2023-05-24,Office Supplies,Paper,Paper Max,East,Consumer,759.41,146.27,7,0.05
O402108,2024-10-21,Office Supplies,Paper,Paper Pro,West,Consumer,304.51,37.42,2,0.0
O402109,2023-01-01,Technology,Accessories,Accessories Max,Central,Consumer,1085.33,70.48,4,0.3
O402110,2024-06-06,Office Supplies,Appliances,Appliances Plus,Central,Consumer,383.94,45.12,5,0.2
O402111,2023-03-11,Technology,Accessories,Accessories Pro,East,Consumer,884.23,68.01,6,0.1
O402112,2024-08-24,Technology,Machines,Machines Standard,West,Consumer,685.53,66.19,3,0.1
O402113,2023-12-19,Office Supplies,Binders,Binders Pro,West,Home Office,450.09,80.23,6,0.1
O402114,2023-09-19,Furniture,Tables,Tables Lite,East,Corporate,680.97,6.52,2,0.0
O402115,2024-08-21,Office Supplies,Appliances,Appliances Plus,East,Consumer,657.91,142.13,6,0.05
O402116,2024-10-04,Furniture,Bookcases,Bookcases Plus,Central,Corporate,188.8,27.25,1,0.05
O402117,2024-04-28,Technology,Accessories,Accessories Plus,West,Corporate,66.82,9.99,7,0.15
O402118,2024-08-09,Office Supplies,Binders,Binders Lite,Central,Home Office,125.49,28.58,1,0.1
O402119,2023-01-12,Technology,Accessories,Accessories Standard,Atlantic,Consumer,3650.69,423.49,7,0.05
O402120,2024-10-19,Furniture,Furnishings,Furnishings Lite,West,Corporate,2363.61,346.74,6,0.05
O402121,2024-04-18,Office Supplies,Paper,Paper Standard,East,Consumer,63.58,8.5,1,0.2
O402122,2023-05-06,Office Supplies,Paper,Paper Lite,East,Home Office,831.95,85.89,6,0.15
O402123,2024-01-21,Office Supplies,Paper,Paper Lite,Central,Home Office,366.62,61.72,3,0.15
O402124,2024-05-16,Office Supplies,Appliances,Appliances Plus,Atlantic,Consumer,954.75,207.01,7,0.05
O402125,2024-09-29,Technology,Copiers,Copiers Lite,Atlantic,Consumer,2197.29,509.83,7,0.05
O402126,2024-02-19,Technology,Copiers,Copiers Standard,East,Consumer,2523.07,479.03,7,0.1
O402127,2023-07-25,Office Supplies,Storage,Storage Standard,Central,Consumer,984.62,182.62,5,0.0
O402128,2023-07-23,Technology,Accessories,Accessories Pro,East,Consumer,4432.69,762.57,7,0.05
O402129,2024-07-29,Furniture,Furnishings,Furnishings Lite,Central,Corporate,1097.14,94.9,4,0.1
O402130,2024-11-20,Furniture,Bookcases,Bookcases Plus,Atlantic,Consumer,297.72,24.58,1,0.1
O402131,2024-05-20,Office Supplies,Binders,Binders Plus,Central,Corporate,184.94,33.24,7,0.05
